LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
FISpottedBrookTroutFish,"我一般能在背阴处的
蓝色水体中见到它们，
它们并不难找。","I usually see 'em in the shady
blue waters, but they're not
hard to find.",,,
FWhiteBassFish,金眼狼鲈,White Bass,,,
FIWhiteBassFish,"我上次找完它们后
得了一场感冒。","I came down with a cold the last
time I went looking for them.",,,
FWhitePerchFish,美洲狼鲈,White Perch,,,
FIWhitePerchFish,"更喜欢生活在
流速较缓的河水中","Known to prefer
calm river waters.",,,
FYellowPerchFish,黄鲈,Yellow Perch,,,
FIYellowPerchFish,"于陨星湖杂草丛生的
水域中出没。","Usually seen in weedy
waters in Meteor Lake.",,,
AAllFeathers,羽翼既成,Feathers Forever,Achievement Name,,
ADAllFeathers,找到所有羽毛。,Find every feather.,"Achievement Description
You might have to insert newlines if it doesn't fit into the in-game achievements menu.",,
AAllFish,鸢飞鱼跃,The Fish Are Biting Today,,,
ADAllFish,出售所有种类的鱼。,Trade every species of fish.,,,
AAllRaces,轻徙鸟举,Parkour Master,,,
ADAllRaces,每条跑酷路线均取得一次胜利。,Beat each parkour race once.,,,
AAteToast,一饮一啄,Crispy,,,
ADAteToast,吃一片吐司。,Eat a piece of toast.,,,
ABeachstickballChamp,片羽吉光,Remember This Day Forever,,,
ADBeachstickballChamp,获得具有纪念意义的帽子。,Get the commemorative hat.,,,
AFinishedGame,林栖谷隐,The End,,,
ADFinishedGame,好好休息一下。,Take a nice long nap.,,,
AReachedSummit,鹰击长空,Hawk Peak,,,
ADReachedSummit,到达山顶。,Reach the top of the mountain.,,,
ATenFeathers,爱惜羽毛,Feather Finder,,,
ADTenFeathers,收集10根金羽毛,Collect 10 golden feathers.,,,
a short hike,短途旅行,a short hike,The title of the game.,,
press2start,按下{{ConfirmButton}}来开始,press {{ConfirmButton}} to start,,,
options,选项,options,,,
continue,继续,continue,,,
quit,退出,quit,,,
new game,新游戏,new game,,,
SAVE AND QUIT,保存并退出,SAVE AND QUIT,,,
OPTIONS,选项,OPTIONS,,,
CONTINUE,继续,CONTINUE,,,
graphics,画面,graphics,,,
achievements,成就,achievements,,,
credits,制作人员表,credits,,,
headerIsMissing,表头行丢失或失效。,The header row is missing or invalid.,,,
fileReadError,加载文件时出错。,An error occurred while reading the file.,,,
audio,音频,audio,,,
controls,控制,controls,,,
languages,语言,languages,,,
info,信息,info,,,
cheats,作弊,cheats,,,
master,总音量,master,,,
music,音乐音量,music,,,
soundEffects,音效音量,sound effects,,,
ambience,环境音音量,ambience,,,
borderlessWindowed,无边框窗口化,borderless windowed,,,
trueFullscreen,全屏,true fullscreen,,,
windowed,窗口化,windowed,,,
pixelSize,像素大小,pixel size,,,
imageQuality,画面质量,image quality,,,
shadows,阴影,shadows,,,
vSync,垂直同步,vsync,,,
edgeOutlines,边缘轮廓,edge outlines,If the outlines around distant objects are shown.,,
colorCorrection,颜色校正,color correction,,,
resolution,分辨率,resolution,,,
enabled,打开,enabled,,,
disabled,关闭,disabled,,,
displayFPS,帧数显示,display fps,,,
jitterFix,抖动修复,jitter fix,,,
targetFPS,目标帧数,target FPS,,,
doubleBuffered,双缓冲,double buffered,,,
unlimited,无限制,unlimited,,,
screen,显示模式,screen,,,
thirdPartyLicenses,第三方许可证,third party licenses,,,
personalMessage,个人消息,personal message,,,
version,版本,version,,,
buildNumber,内部版本号,build number,,,
speedrunClock,速通计时器,speedrun clock,,,
neverMind,算了,never mind,,,
letsDoIt,来吧,let's do it,,,
personalMessageInfo,"这是一条专门发给你的
个人信息！
没错
就是你
信息的内容是...
...
...
希望你能有美好的一天 ：)","this is a PERSONAL MESSAGE
just for YOU!
that's right
YOU
here it comes...
...
...
hope you have a nice day :)",This is a silly message hidden in the menu options.,,
testInputBox,"按下ESC(或<sprite name=""AButton"" tint=1>+START)来退出","press ESC (or <sprite name=""AButton"" tint=1>+START) to exit",,,
press3times,按下3次该按钮,press the button 3 times,,,
open menu,打开菜单,open menu,,,
jumpButton,"跳跃<color=#999>(按下)</color>
滑翔<color=#999>(按住)</color>
振翅<color=#999>(空中+<color=#F82>羽毛</color>)</color>
攀爬<color=#999>(面对墙+按住+<color=#F82>羽毛</color>)</color>","jump <color=#999>(press)</color>
glide <color=#999>(hold)</color>
flap wings <color=#999>(midair+<color=#F82>feather</color>)</color>
climb <color=#999>(hold+face wall+<color=#F82>feather</color>)</color>",Try and make this as consise as possible to fit on screen.,,
itemButton,"使用道具<color=#999>(已装备道具)</color>
装备最近使用过的道具</color>","use item <color=#999>(item equipped)</color>
equip last used item</color>",,,
runButton,奔跑<color=#999>(按住+<color=#F82>羽毛</color>+<color=#C55>鞋子</color>)</color>,run <color=#999>(hold+<color=#F82>feather</color>+<color=#C55>shoes</color>)</color>,,,
interactButton,互动<color=#999>(靠近可互动对象)</color>,interact <color=#999>(near interactable)</color>,,,
credits1,"游戏制作
<color=#C11>adam robinson-yu</color>
<size=8>
</size>音乐
<color=#C11>mark sparling</color>","created by
<color=#C11>adam robinson-yu</color>
<size=8>
</size>with music by
<color=#C11>mark sparling</color>",,,
credits2,"艺术与文案
<color=#C11>dawn blair</color>
<size=8>
</size>额外艺术
<color=#C11>andrew wong</color>
<size=8>
</size>logo设计
<color=#C11>david czarnowski</color>
<size=8>
</size>pixellari字体
<color=#C11>zacchary dempsey-plante</color>","art and writing contributions by
<color=#C11>dawn blair</color>
<size=8>
</size>additional art by
<color=#C11>andrew wong</color>
<size=8>
</size>logo design by
<color=#C11>david czarnowski</color>
<size=8>
</size>pixellari font by
<color=#C11>zacchary dempsey-plante</color>",,,
credits3,"特别鸣谢
<color=#C11>john polson
humble bundle
hand eye society
stugan
laundry bear games</color>
<size=8>
</size>音效
<color=#C11>freesound.org
chiptone</color>","special thanks
<color=#C11>john polson
humble bundle
hand eye society
stugan
laundry bear games</color>
<size=8>
</size>sound effects
<color=#C11>freesound.org
chiptone</color>",,,
credits4,"游戏测试
<color=#C11>emma burkeitt
philip buchanan
tom mead
amy blair
caleb simpson
daphne ippolito
anda wang
christopher smith</color>","playtesters
<color=#C11>emma burkeitt
philip buchanan
tom mead
amy blair
caleb simpson
daphne ippolito
anda wang
christopher smith</color>",,,
created by,游戏制作,created by,,,
music by,音乐,music by,,,
art and writing contributions,艺术与文案,art and writing contributions,,,
special thanks,特别鸣谢,special thanks,,,
playtesters,游戏测试,playtesters,,,
pixellari font by,pixellari字体,pixellari font by,,,
made with,游戏引擎,made with,,,
thanks for playing!,感谢游玩！,thanks for playing!,,,
additional art,额外艺术,additional art,,,
sound effects,音效,sound effects,,,
logo design,logo设计,logo design,,,
open1,humble original,a humble original,,,
open2,"<color=#A9A998>游戏制作</color>
adam robinson-yu","<color=#A9A998>by</color>
adam robinson-yu",,,
open3,"<color=#A9A998>音乐</color>
mark sparling","<color=#A9A998>with music by</color>
mark sparling",,,
foundItemBefore,你获得了——,You found a,,,
foundItemAfter,,,"Optional text after ""You found a""",,
fishCatchBefore,你钓到了——,you caught a,,,
fishCatchAfter,,,"Optional text after ""You caught a""",,
crustacean,一只甲壳纲动物,crustacean,,,
fish,一条鱼,fish,,,
Albino,白化,Albino,,,
Actually,真正的,Actually,"Used to describe the rare rainbow trout - it's ""Actually"" rainbow colored.",,
Pink,粉,Pink,,,
Golden,金,Golden,,,
rock bottom,开门见山,rock bottom,The lowest image quality setting,,
meh,愚公移山,meh,The second lowest quality setting.,,
okay,拄笏看山,okay,The middle setting.,,
good,山外有山,good,Second best setting.,,
perfect,高卧东山,perfect,Best setting.,,
custom,自定义,custom,,,
openNewWindow,"<sprite name=""Warning"" tint=1>这将会打开一个新窗口","<sprite name=""Warning"" tint=1> this will open a new window",,,
gamepad,手柄,gamepad,,,
keyboard,键盘,keyboard,,,
rebindKeyboard,绑定键位,rebind keyboard,,,
resetKeyboardBindings,重置键位绑定,reset keyboard bindings,,,
keyBindingsReset,键位绑定已重置,key bindings have been reset,,,
advancedController,额外控制器配置,advanced controller configuration,,,
overwriteSaveFile,"<sprite name=""Warning"" tint=1>这将会覆盖您当前的文件","<sprite name=""Warning"" tint=1> this will overwrite your current file",,,
continueText,继续,continue,,,
dontContinue,等等！,hold on!,,,
USE,使用物品/返回,USE ITEM/BACK,,,
JUMP,跳跃/互动,JUMP/INTERACT,,,
UP,上,UP,,,
DOWN,下,DOWN,,,
LEFT,左,LEFT,,,
RIGHT,右,RIGHT,,,
RUN,奔跑,RUN,,,
MENU,菜单,MENU,,,
pressTheKey,按下<color=red>{0}</color>键,press the <color=red>{0}</color> key,,,
youPickedKey,你的选择为：<color=red>{0}</color>,you picked: <color=red>{0}</color>,,,
noControllersDetected,没有检测到额外控制器！,No controllers detected!,,,
reenable,重新启用,re-enable,For re-enabling disabled controllers.,,
unignore,取消忽略,unignored,,,
detectedDevices,检测到的设备,detected devices,,,
ignoredDevices,被忽略的设备,ignored devices,,,
disabledDeviceClasses,被禁用的设备,disabled device classes,,,
customize,自定义,customize,Customize controller layout.,,
testInputs,测试输入,test inputs,,,
revertCustomizations,撤销自定义内容,revert customizations,,,
ignore,忽略,ignore,,,
disableDeviceClass,禁用该设备,disable device class,Disable an entire class of controllers.,,
changesAfterMenu,"设置将会于该菜单
被关闭后启用。","Changes will take effect
after this menu is closed.",,,
EMPTY,空,EMPTY,When a control is not mapped to any button.,,
axis,轴,Axis,,,
button,按键,Button,,,
start,开始,Start,,,
quickMenu,快速菜单,Quick Menu,Used to describe the extra button that opens the menu.,,
run,奔跑,Run,,,
useItemBack,使用物品/返回,Use Item/Back,,,
jumpSelect,跳跃/选择,Jump/Select,,,
typeButtonAndConfirm,请输入按钮名称并按下ENTER以确认,type the button initials and press ENTER,,,
typeName,输入名称,type name,,,
selectIcon,选择图标,select icon,,,
unbind,取消绑定,unbind,,,
rename,重命名,rename,,,
invert,invert,invert,,,
configure,配置,configure,,,
itemNameHighlight,{0}！,{0}!,"Probably leave this as it is. This is used in the item prompt, where it says ""You found a [cool item]!"" The item name and the ! are highlighted, so if your translation requires text after the !, you might want to change this to just {0}",,
tinyFish,<color=#FFC0CB>小</color>,<color=#FFC0CB>Tiny</color>,,,
bigFish,<color=yellow>大</color>,<color=yellow>Big</color>,,,
minimum,浑然天成,minimum,The smallest pixel option.,,
pixelsBig,棱角分明,big and crunchy,Biggest pixel size.,,
pixelsMedium,雾里看花,medium rare,and so on...,,
pixelsSmall,磕磕绊绊,small and tasty,,,
pixelsTiny,模棱两可,tiny and sharp,,,
pixelsMicro,星星点点,microscopic,Smallest pixel size.,,
radio avery,打给avery,radio avery,,,
read,阅读,read,,,
check,检查,check,,,
eat,吃,eat,,,
inspect,检查,inspect,,,
seeNotes,查看笔记,see notes,,,
viewRecords,查看记录,view records,,,
hide,隐藏,hide,,,
show,显示,show,,,
keepNotBait,保持不使用鱼饵,keep not using bait,,,
startBait,开始使用鱼饵,start using bait,,,
keepBait,保持使用鱼饵,keep using bait,,,
stopBait,停止使用鱼饵,stop using bait,,,
seeCollection,查看鱼获,see collection,,,
release,放生,release,,,
takeOff,脱下,take off,,,
wear,穿戴,wear,,,
equip,装备,equip,"Equip an item,",,
drop,丢弃,drop,,,
stash,存放,stash,Put away an item.,,
blocked,前进的路被堵住了,the way forward is blocked,Seen when trying to enter a blocked cave. Is meant to be a little mysterious.,,
also,而且,also,Replaces {{Transition}} in the above dialogue. This bridges sections of the dynamic Aunt finishing dialogue.',,
ohTransition,哦！,OH!,Another transition.,,
whatElse,我还做了...,what else did i do...,Another transition.,,
saving,保存,saving,,,
sellForBait,以{0}鱼饵的价格出售,sell for {0} bait,,,
sellForBaitPlural,以{0}鱼饵的价格出售,sell for {0} bait,,,
sell,出售,sell,,,
move,移动,move,In the controls menu - description for move button.,,
Left Stick X,左摇杆X轴,Left Stick X,,,
Left Stick Y,左摇杆Y轴,Left Stick Y,,,
Right Stick X,右摇杆X轴,Right Stick X,,,
Right Stick Y,右摇杆Y轴,Right Stick Y,,,
DPad Up,十字键上,DPad Up,,,
DPad Down,十字键下,Dpad Down,,,
DPad Left,十字键左,Dpad Left,,,
DPad Right,十字键右,Dpad Right,,,
french translation,法语翻译,french translation,,,
spanish translation,西班牙语翻译,spanish translation,,,
store requirements,"Windows 7 SP1+ (或更新版本)
Intel or AMD Dual Core at 2 GHz或更高性能处理器
Intel Graphics 4400或更好显卡","Windows 7 SP1+ (or later)
Intel or AMD Dual Core at 2 GHz or better
Intel Graphics 4400 or better","This isn't actually used in-game, just on Store pages.",,
store description,"在神鹰峰省级公园秀丽的湖光山色中远足、攀岩与自由翱翔。在登顶的过程中沿路标信步徐行或按喜好寻幽探胜。在游览的过程中与其他登山者相见，发掘隐藏的宝藏并始终保持对世界的好奇心。

[h2]主要特色[/h2]
[list][*]随心所欲地探索岛屿。自行选择前进的道路并观察其能将你导向何方。你永远都不知道自己会遇到什么！
[*]以你自己的节奏开始徒步旅行——没必要急匆匆地冲向山顶！只要你想，你便有充足的时间可以在河岸钓鱼或在湖边游泳。
[*]通过收集隐藏的宝藏来达到更高的高度。体验从山巅一跃而下后滑翔于林间的畅快逍遥。
[*]与一路上遇到的各种登山者交流。你们也许可以互相帮助！
[*]聆听由Mark Sparling创作的丰富多彩的原声音乐，它们在游戏中将以动态变化的方式呈现。[/list]","Hike, climb, and soar through the peaceful mountainside landscapes of Hawk Peak Provincial Park. Follow the marked trails or explore the backcountry as you make your way to the summit. Along the way, meet other hikers, discover hidden treasures, and take in the world around you.

[h2]Key Features[/h2]
[list][*]Explore the island any way you like. Choose your own path to follow and see where it leads you. You never know what you might stumble into!
[*]Hike at your own pace ��� there���s no need to rush to the summit! Take your time fishing along the river banks or swimming by the lakeshore.
[*]Collect hidden treasures to reach new heights. Try taking a dive off the mountain peaks to soar above the forests.
[*]Chat with the other hikers you meet along your route. You might be able to help each other out!
[*]Listen to a lush original soundtrack by Mark Sparling that progresses dynamically as you explore the wilderness.[/list]",,,
